Level,Date and Time,Source,Event ID,Task Category
Information,8/27/2023 2:57:01 AM,Windows Error Reporting,1001,None,"Fault bucket , type 0
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: 4
P7: 
P8: 
P9: 
P10: 

Attached files:

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;ScanForUp_b8fbbe52af79e4f6ab776b0bf26851fc8abcbc8_00000000_2545c99a-ec54-49dd-a19f-e95999b027b6

Analysis symbol: 
Rechecking for solution: 0
Report Id: 2545c99a-ec54-49dd-a19f-e95999b027b6
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
Information,8/27/2023 2:56:59 AM,Windows Error Reporting,1001,None,"Fault bucket 1611398656441190883, type 5
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: G
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER7B22.tmp.WERInternalMetadata.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_Update;ScanForUp_82d8cbe3af1a8fe7f7dca5eb89c4d65ab8210_00000000_18001710-23e5-4b03-b363-0b0e9ddaef1f

Analysis symbol: 
Rechecking for solution: 0
Report Id: 18001710-23e5-4b03-b363-0b0e9ddaef1f
Report Status: 268435456
Hashed bucket: 38b9d3720af05f31465cd68a5cb809e3
Cab Guid: 0"
Information,8/27/2023 2:56:56 AM,Windows Error Reporting,1001,None,"Fault bucket , type 0
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: G
P7: 
P8: 
P9: 
P10: 

Attached files:

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;ScanForUp_82d8cbe3af1a8fe7f7dca5eb89c4d65ab8210_00000000_18001710-23e5-4b03-b363-0b0e9ddaef1f

Analysis symbol: 
Rechecking for solution: 0
Report Id: 18001710-23e5-4b03-b363-0b0e9ddaef1f
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
Information,8/27/2023 2:56:46 AM,Windows Error Reporting,1001,None,"Fault bucket 1470715756877697332, type 5
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: 4
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER4964.tmp.WERInternalMetadata.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_Update;ScanForUp_b8fbbe52af79e4f6ab776b0bf26851fc8abcbc8_00000000_3f529838-d485-4560-8f29-fd24636adf97

Analysis symbol: 
Rechecking for solution: 0
Report Id: 3f529838-d485-4560-8f29-fd24636adf97
Report Status: 268435456
Hashed bucket: 562ffc157a449610646908304e43d134
Cab Guid: 0"
Information,8/27/2023 2:56:43 AM,Windows Error Reporting,1001,None,"Fault bucket , type 0
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: 4
P7: 
P8: 
P9: 
P10: 

Attached files:

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;ScanForUp_b8fbbe52af79e4f6ab776b0bf26851fc8abcbc8_00000000_3f529838-d485-4560-8f29-fd24636adf97

Analysis symbol: 
Rechecking for solution: 0
Report Id: 3f529838-d485-4560-8f29-fd24636adf97
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
Information,8/27/2023 2:56:23 AM,Windows Error Reporting,1001,None,"Fault bucket 1251263801898091169, type 5
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: P
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WERF132.tmp.WERInternalMetadata.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_Update;ScanForUp_f9e3aee9c35cb67057aa0cf69582d28cdd09d94_00000000_37b7d30e-3b45-4607-bf5e-e8816831c2fd

Analysis symbol: 
Rechecking for solution: 0
Report Id: 37b7d30e-3b45-4607-bf5e-e8816831c2fd
Report Status: 268435456
Hashed bucket: 8d44102b62e16239015d61cc6070c2a1
Cab Guid: 0"
Information,8/27/2023 2:56:21 AM,Windows Error Reporting,1001,None,"Fault bucket , type 0
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: P
P7: 
P8: 
P9: 
P10: 

Attached files:

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;ScanForUp_f9e3aee9c35cb67057aa0cf69582d28cdd09d94_00000000_37b7d30e-3b45-4607-bf5e-e8816831c2fd

Analysis symbol: 
Rechecking for solution: 0
Report Id: 37b7d30e-3b45-4607-bf5e-e8816831c2fd
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
Information,8/27/2023 2:56:12 AM,Microsoft-Windows-Security-SPP,16384,None,Successfully scheduled Software Protection service for re-start at 2023-08-28T09:16:12Z. Reason: RulesEngine.
Information,8/27/2023 2:56:01 AM,Windows Error Reporting,1001,None,"Fault bucket 1611398656441190883, type 5
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: G
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER996D.tmp.WERInternalMetadata.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_Update;ScanForUp_82d8cbe3af1a8fe7f7dca5eb89c4d65ab8210_00000000_5fb1a002-d196-4d15-aa6a-1c14370370bb

Analysis symbol: 
Rechecking for solution: 0
Report Id: 5fb1a002-d196-4d15-aa6a-1c14370370bb
Report Status: 268435456
Hashed bucket: 38b9d3720af05f31465cd68a5cb809e3
Cab Guid: 0"
Information,8/27/2023 2:55:57 AM,Windows Error Reporting,1001,None,"Fault bucket , type 0
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: G
P7: 
P8: 
P9: 
P10: 

Attached files:

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;ScanForUp_82d8cbe3af1a8fe7f7dca5eb89c4d65ab8210_00000000_5fb1a002-d196-4d15-aa6a-1c14370370bb

Analysis symbol: 
Rechecking for solution: 0
Report Id: 5fb1a002-d196-4d15-aa6a-1c14370370bb
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
Information,8/27/2023 2:55:41 AM,Microsoft-Windows-Security-SPP,16394,None,Offline downlevel migration succeeded.
Information,8/27/2023 2:46:29 AM,Microsoft-Windows-Security-SPP,16384,None,Successfully scheduled Software Protection service for re-start at 2023-08-28T09:15:29Z. Reason: RulesEngine.
Information,8/27/2023 2:46:19 AM,SecurityCenter,15,None,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
Information,8/27/2023 2:45:56 AM,Microsoft-Windows-Security-SPP,16394,None,Offline downlevel migration succeeded.
Information,8/27/2023 2:39:45 AM,gupdate,0,None,The operation completed successfully. 
Information,8/27/2023 2:37:30 AM,Microsoft-Windows-Security-SPP,16384,None,Successfully scheduled Software Protection service for re-start at 2023-08-28T09:15:30Z. Reason: RulesEngine.
Information,8/27/2023 2:37:06 AM,Windows Error Reporting,1001,None,"Fault bucket 1653906514746439089, type 5
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: 2
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER47D5.tmp.WERInternalMetadata.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_Update;ScanForUp_3745fa4d6f585061d1e1b62cd6bef484bf52e1_00000000_b384d54e-bb2b-40d0-82af-9b13d7b21ce4

Analysis symbol: 
Rechecking for solution: 0
Report Id: b384d54e-bb2b-40d0-82af-9b13d7b21ce4
Report Status: 268435456
Hashed bucket: be8232cd753438bb86f3db365f2a75b1
Cab Guid: 0"
Information,8/27/2023 2:37:03 AM,Windows Error Reporting,1001,None,"Fault bucket , type 0
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: 2
P7: 
P8: 
P9: 
P10: 

Attached files:

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;ScanForUp_3745fa4d6f585061d1e1b62cd6bef484bf52e1_00000000_b384d54e-bb2b-40d0-82af-9b13d7b21ce4

Analysis symbol: 
Rechecking for solution: 0
Report Id: b384d54e-bb2b-40d0-82af-9b13d7b21ce4
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
Information,8/27/2023 2:36:58 AM,Microsoft-Windows-Security-SPP,16394,None,Offline downlevel migration succeeded.
Information,8/27/2023 2:36:47 AM,Windows Error Reporting,1001,None,"Fault bucket 2256550354928771760, type 5
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: T
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER1A4.tmp.WERInternalMetadata.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_Update;ScanForUp_4127989dd611af389e20653d77d4d724fb84a41_00000000_df874882-3cf5-4358-9b81-ac9c91e50434

Analysis symbol: 
Rechecking for solution: 0
Report Id: df874882-3cf5-4358-9b81-ac9c91e50434
Report Status: 268435456
Hashed bucket: ace7a90b21adac556f50e097934fa2b0
Cab Guid: 0"
Information,8/27/2023 2:36:45 AM,Windows Error Reporting,1001,None,"Fault bucket , type 0
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: T
P7: 
P8: 
P9: 
P10: 

Attached files:

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;ScanForUp_4127989dd611af389e20653d77d4d724fb84a41_00000000_df874882-3cf5-4358-9b81-ac9c91e50434

Analysis symbol: 
Rechecking for solution: 0
Report Id: df874882-3cf5-4358-9b81-ac9c91e50434
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
Information,8/27/2023 2:36:21 AM,Windows Error Reporting,1001,None,"Fault bucket 2256550354928771760, type 5
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: T
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER9ABC.tmp.WERInternalMetadata.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_Update;ScanForUp_4127989dd611af389e20653d77d4d724fb84a41_00000000_6e277825-281d-4c04-8962-a22258f79098

Analysis symbol: 
Rechecking for solution: 0
Report Id: 6e277825-281d-4c04-8962-a22258f79098
Report Status: 268435456
Hashed bucket: ace7a90b21adac556f50e097934fa2b0
Cab Guid: 0"
Information,8/27/2023 2:36:19 AM,Windows Error Reporting,1001,None,"Fault bucket , type 0
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: T
P7: 
P8: 
P9: 
P10: 

Attached files:

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;ScanForUp_4127989dd611af389e20653d77d4d724fb84a41_00000000_6e277825-281d-4c04-8962-a22258f79098

Analysis symbol: 
Rechecking for solution: 0
Report Id: 6e277825-281d-4c04-8962-a22258f79098
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
Information,8/27/2023 2:36:09 AM,Windows Error Reporting,1001,None,"Fault bucket 1355220769291543102, type 5
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: R
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER6E8C.tmp.WERInternalMetadata.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_Update;ScanForUp_344420cf4d2d04bdd9fe33f2eb64ee75cf461dd_00000000_4b633fbb-6110-4ffe-97d7-9f169aa1f46a

Analysis symbol: 
Rechecking for solution: 0
Report Id: 4b633fbb-6110-4ffe-97d7-9f169aa1f46a
Report Status: 268435456
Hashed bucket: e9ed7f58b5f1207692ceb61c01daa23e
Cab Guid: 0"
Information,8/27/2023 2:36:08 AM,Windows Error Reporting,1001,None,"Fault bucket 1307847666386709546, type 5
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: 9
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER66EB.tmp.WERInternalMetadata.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_Update;ScanForUp_1449677fce3450d867c16eecb67426952abfc622_00000000_b71e8287-95da-4581-ac02-aa1d1f8b10f8

Analysis symbol: 
Rechecking for solution: 0
Report Id: b71e8287-95da-4581-ac02-aa1d1f8b10f8
Report Status: 268435456
Hashed bucket: 863492e803c2d5cff2266885f74dac2a
Cab Guid: 0"
Information,8/27/2023 2:36:07 AM,Windows Error Reporting,1001,None,"Fault bucket , type 0
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: R
P7: 
P8: 
P9: 
P10: 

Attached files:

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;ScanForUp_344420cf4d2d04bdd9fe33f2eb64ee75cf461dd_00000000_4b633fbb-6110-4ffe-97d7-9f169aa1f46a

Analysis symbol: 
Rechecking for solution: 0
Report Id: 4b633fbb-6110-4ffe-97d7-9f169aa1f46a
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
Information,8/27/2023 2:36:06 AM,Windows Error Reporting,1001,None,"Fault bucket 1797305057046071436, type 5
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: S
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER5DD3.tmp.WERInternalMetadata.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_Update;ScanForUp_c9c7b923b0c7291adda7edbabcd7e4365e8a1b1_00000000_4e1983ef-b90b-4c79-84fb-6e711ff641be

Analysis symbol: 
Rechecking for solution: 0
Report Id: 4e1983ef-b90b-4c79-84fb-6e711ff641be
Report Status: 268435456
Hashed bucket: 755e811175749405f8f14f6d463e888c
Cab Guid: 0"
Information,8/27/2023 2:36:05 AM,Windows Error Reporting,1001,None,"Fault bucket , type 0
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: 9
P7: 
P8: 
P9: 
P10: 

Attached files:

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;ScanForUp_1449677fce3450d867c16eecb67426952abfc622_00000000_b71e8287-95da-4581-ac02-aa1d1f8b10f8

Analysis symbol: 
Rechecking for solution: 0
Report Id: b71e8287-95da-4581-ac02-aa1d1f8b10f8
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
Information,8/27/2023 2:36:03 AM,Windows Error Reporting,1001,None,"Fault bucket , type 0
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: S
P7: 
P8: 
P9: 
P10: 

Attached files:

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;ScanForUp_c9c7b923b0c7291adda7edbabcd7e4365e8a1b1_00000000_4e1983ef-b90b-4c79-84fb-6e711ff641be

Analysis symbol: 
Rechecking for solution: 0
Report Id: 4e1983ef-b90b-4c79-84fb-6e711ff641be
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
Information,8/27/2023 2:35:53 AM,Microsoft-Windows-Security-SPP,16384,None,Successfully scheduled Software Protection service for re-start at 2023-08-28T09:15:53Z. Reason: RulesEngine.
Information,8/27/2023 2:35:38 AM,Windows Error Reporting,1001,None,"Fault bucket 2167709476193554997, type 5
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: 8
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WEREBB0.tmp.WERInternalMetadata.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_Update;ScanForUp_54d2b2e63971136254e15994c83c3d17363ad_00000000_ef2be235-f433-4d75-9b4c-7d5c1597db69

Analysis symbol: 
Rechecking for solution: 0
Report Id: ef2be235-f433-4d75-9b4c-7d5c1597db69
Report Status: 268435456
Hashed bucket: 1264f7c96c7abcbcde15404898c3d235
Cab Guid: 0"
Information,8/27/2023 2:35:34 AM,Windows Error Reporting,1001,None,"Fault bucket , type 0
Event Name: StoreAgentDownloadFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;ScanForUpdates
P2: 80073d01
P3: 19044
P4: 2965
P5: Windows.Desktop
P6: 8
P7: 
P8: 
P9: 
P10: 

Attached files:

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;ScanForUp_54d2b2e63971136254e15994c83c3d17363ad_00000000_ef2be235-f433-4d75-9b4c-7d5c1597db69

Analysis symbol: 
Rechecking for solution: 0
Report Id: ef2be235-f433-4d75-9b4c-7d5c1597db69
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
Information,8/27/2023 2:35:22 AM,Microsoft-Windows-Security-SPP,16394,None,Offline downlevel migration succeeded.
Information,8/27/2023 2:33:39 AM,Microsoft-Windows-Security-SPP,16384,None,Successfully scheduled Software Protection service for re-start at 2023-08-28T09:15:39Z. Reason: RulesEngine.
Information,8/27/2023 2:30:18 AM,Microsoft-Windows-Security-SPP,16394,None,Offline downlevel migration succeeded.
Information,8/27/2023 2:27:10 AM,SecurityCenter,15,None,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
Information,8/27/2023 2:26:30 AM,Microsoft-Windows-Security-SPP,16384,None,Successfully scheduled Software Protection service for re-start at 2023-08-28T09:15:30Z. Reason: RulesEngine.
Information,8/27/2023 2:25:57 AM,Microsoft-Windows-Security-SPP,16394,None,Offline downlevel migration succeeded.
Information,8/27/2023 2:25:10 AM,Microsoft-Windows-Security-SPP,16384,None,Successfully scheduled Software Protection service for re-start at 2023-08-28T09:16:10Z. Reason: RulesEngine.
Information,8/27/2023 2:20:31 AM,Microsoft-Windows-CAPI2,4097,None,"Successful auto update of third-party root certificate:: Subject: <CN=USERTrust RSA Certification Authority, O=The USERTRUST Network, L=Jersey City, S=New Jersey, C=US> Sha1 thumbprint: <2B8F1B57330DBBA2D07A6C51F70EE90DDAB9AD8E>."
Information,8/27/2023 2:18:41 AM,VSS,8224,None,The VSS service is shutting down due to idle timeout. 
Information,8/27/2023 2:18:13 AM,Microsoft-Windows-Security-SPP,16394,None,Offline downlevel migration succeeded.
Information,8/27/2023 2:18:09 AM,Microsoft-Windows-Security-SPP,16384,None,Successfully scheduled Software Protection service for re-start at 2023-08-28T09:16:09Z. Reason: RulesEngine.
Information,8/27/2023 2:17:56 AM,SecurityCenter,15,None,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
Information,8/27/2023 2:17:38 AM,Microsoft-Windows-Security-SPP,16394,None,Offline downlevel migration succeeded.
Information,8/27/2023 2:17:30 AM,SecurityCenter,15,None,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
Information,8/27/2023 2:17:28 AM,SecurityCenter,1,None,The Windows Security Center Service has started.
Information,8/27/2023 2:17:27 AM,Microsoft-Windows-Security-SPP,900,None,"The Software Protection service is starting.
Parameters:<explicit>"
Information,8/27/2023 2:17:22 AM,gupdate,0,None,The operation completed successfully. 
Information,8/27/2023 2:17:22 AM,edgeupdate,0,None,Service stopped.
Information,8/27/2023 2:17:17 AM,Microsoft-Windows-Security-SPP,903,None,"The Software Protection service has stopped.
"
Information,8/27/2023 2:17:17 AM,Microsoft-Windows-Security-SPP,16384,None,Successfully scheduled Software Protection service for re-start at 2023-08-28T09:16:17Z. Reason: RulesEngine.
Information,8/27/2023 2:16:49 AM,Microsoft-Windows-Search,1003,Search service,The Windows Search Service started.

Information,8/27/2023 2:16:44 AM,ESENT,326,General,"SearchIndexer (7608,D,50) Windows: The database engine attached a database (1, C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb). (Time=0 seconds) 
 
Saved Cache: 0 0 
Additional Data: lgposAttach = 0000004E:00FE:0268,
dbv = 1568.110.240 
 
Internal Timing Sequence: 
[1] 0.000005 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[2] 0.010042 -0.004028 (1) WT +J(0) +M(C:0K, Fs:24, WS:32K # 0K, PF:32K # 0K, P:32K)
[3] 0.446687 -0.431017 (9) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:215/1) +M(C:0K, Fs:304, WS:1172K # 556K, PF:144K # 0K, P:144K)
[4] 0.000143 +J(0)
[5] -
[6] -
[7] -
[8] 0.005308 -0.004824 (2) CM +J(CM:2, PgRf:2, Rd:14/2, Dy:0/0, Lg:54/1) +M(C:0K, Fs:48, WS:188K # 156K, PF:664K # 0K, P:664K)
[9] 0.038628 -0.000518 (5) CM -0.037746 (1) WT +J(CM:5, PgRf:23, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:0K, Fs:68, WS:272K # 272K, PF:256K # 136K, P:256K)
[10] 0.000654 -0.000518 (1) CM +J(CM:1, PgRf:40, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:10, WS:40K # 40K, PF:96K # 96K, P:96K)
[11] 0.000018 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:2, WS:8K # 8K, PF:0K # 0K, P:0K)
[12] 0.000055 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 12K, PF:0K # 0K, P:0K)
[13] 0.000001 +J(0)
[14] 0.0 +J(0)
[15] 0.000006 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0)."
Information,8/27/2023 2:16:44 AM,ESENT,105,General,"SearchIndexer (7608,D,0) Windows: The database engine started a new instance (0). (Time=0 seconds) 
 
Additional Data:
  
 
Internal Timing Sequence: 
[1] 0.006257 +J(0) +M(C:0K, Fs:230, WS:896K # 896K, PF:5024K # 5028K, P:5024K)
[2] 0.000383 +J(0) +M(C:0K, Fs:109, WS:436K # 436K, PF:384K # 380K, P:384K)
[3] 0.002669 +J(0) +M(C:0K, Fs:11, WS:40K # 40K, PF:68K # 68K, P:68K)
[4] 0.000164 +J(0) +M(C:0K, Fs:25, WS:100K # 100K, PF:352K # 352K, P:352K)
[5] 0.001119 +J(0) +M(C:0K, Fs:13, WS:52K # 52K, PF:24K # 32K, P:24K)
[6] 0.027076 +J(0) +M(C:0K, Fs:29, WS:116K # 116K, PF:24K # 16K, P:24K)
[7] 0.014818 -0.011558 (2) WT +J(0) +M(C:0K, Fs:269, WS:1072K # 1072K, PF:1028K # 1028K, P:1028K)
[8] -
[9] -
[10] -
[11] -
[12] -
[13] 0.005589 -0.000673 (1) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:9, WS:-996K # 28K, PF:-1024K # 12K, P:-1024K)
[14] 0.000020 +J(0)
[15] 0.000160 +J(0) +M(C:0K, Fs:66, WS:260K # 0K, PF:68K # 0K, P:68K)
[16] 0.000190 +J(0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K)."
Information,8/27/2023 2:16:44 AM,ESENT,102,General,"SearchIndexer (7608,P,98) Windows: The database engine (10.00.19044.0000) is starting a new instance (0)."
Error,8/27/2023 2:16:31 AM,Microsoft-Windows-Security-SPP,8198,None,"License Activation (slui.exe) failed with the following error code:
hr=0x803F7001
Command-line arguments:
RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=4de7cb65-cdf1-4de9-8ae8-e3cce27b9f2c;NotificationInterval=1440;Trigger=UserLogon;SessionId=1"
