Level,Date and Time,Source,Event ID,Task Category
Information,3/27/2023 7:37:10 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: Default\IsServiceRunning = 0x0
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\IsServiceRunning = 0x1"
Information,3/27/2023 7:35:57 AM,Microsoft-Windows-Windows Defender,2000,None,"Microsoft Defender Antivirus security intelligence version updated.
 	Current security intelligence Version: 1.385.1261.0
 	Previous security intelligence Version: 1.385.1178.0
 	Security intelligence Type: AntiSpyware
 	Update Type: Delta
 	User: NT AUTHORITY\SYSTEM
 	Current Engine Version: 1.1.20100.6
 	Previous Engine Version: 1.1.20100.6"
Information,3/27/2023 7:35:57 AM,Microsoft-Windows-Windows Defender,2000,None,"Microsoft Defender Antivirus security intelligence version updated.
 	Current security intelligence Version: 1.385.1261.0
 	Previous security intelligence Version: 1.385.1178.0
 	Security intelligence Type: AntiVirus
 	Update Type: Delta
 	User: NT AUTHORITY\SYSTEM
 	Current Engine Version: 1.1.20100.6
 	Previous Engine Version: 1.1.20100.6"
Information,3/27/2023 7:35:56 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: 
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x4"
Information,3/27/2023 7:35:56 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: 
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x4"
Information,3/27/2023 7:35:54 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x4
 	New value: "
Information,3/27/2023 7:35:54 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x4
 	New value: "
Information,3/27/2023 7:32:09 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: 
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x4"
Information,3/27/2023 7:32:09 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: 
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x4"
Information,3/27/2023 7:32:08 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x4
 	New value: "
Information,3/27/2023 7:32:08 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x4
 	New value: "
Information,3/27/2023 7:32:02 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: Default\IsServiceRunning = 0x0
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\IsServiceRunning = 0x1"
Information,3/26/2023 5:00:06 PM,Microsoft-Windows-Windows Defender,2000,None,"Microsoft Defender Antivirus security intelligence version updated.
 	Current security intelligence Version: 1.385.1178.0
 	Previous security intelligence Version: 1.385.1102.0
 	Security intelligence Type: AntiSpyware
 	Update Type: Delta
 	User: NT AUTHORITY\SYSTEM
 	Current Engine Version: 1.1.20100.6
 	Previous Engine Version: 1.1.20100.6"
Information,3/26/2023 5:00:06 PM,Microsoft-Windows-Windows Defender,2000,None,"Microsoft Defender Antivirus security intelligence version updated.
 	Current security intelligence Version: 1.385.1178.0
 	Previous security intelligence Version: 1.385.1102.0
 	Security intelligence Type: AntiVirus
 	Update Type: Delta
 	User: NT AUTHORITY\SYSTEM
 	Current Engine Version: 1.1.20100.6
 	Previous Engine Version: 1.1.20100.6"
Information,3/26/2023 5:00:04 PM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: 
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x4"
Information,3/26/2023 5:00:04 PM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: 
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x4"
Information,3/26/2023 12:01:07 PM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x4
 	New value: "
Information,3/26/2023 12:01:07 PM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x4
 	New value: "
Information,3/26/2023 12:00:31 PM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: 
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x4"
Information,3/26/2023 12:00:31 PM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: 
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x4"
Information,3/26/2023 12:00:29 PM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x4
 	New value: "
Information,3/26/2023 12:00:29 PM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x4
 	New value: "
Information,3/26/2023 12:00:23 PM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: Default\IsServiceRunning = 0x0
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\IsServiceRunning = 0x1"
Information,3/25/2023 7:35:31 AM,Microsoft-Windows-Windows Defender,2000,None,"Microsoft Defender Antivirus security intelligence version updated.
 	Current security intelligence Version: 1.385.1102.0
 	Previous security intelligence Version: 1.385.1020.0
 	Security intelligence Type: AntiSpyware
 	Update Type: Delta
 	User: NT AUTHORITY\SYSTEM
 	Current Engine Version: 1.1.20100.6
 	Previous Engine Version: 1.1.20100.6"
Information,3/25/2023 7:35:31 AM,Microsoft-Windows-Windows Defender,2000,None,"Microsoft Defender Antivirus security intelligence version updated.
 	Current security intelligence Version: 1.385.1102.0
 	Previous security intelligence Version: 1.385.1020.0
 	Security intelligence Type: AntiVirus
 	Update Type: Delta
 	User: NT AUTHORITY\SYSTEM
 	Current Engine Version: 1.1.20100.6
 	Previous Engine Version: 1.1.20100.6"
Information,3/25/2023 7:35:30 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: 
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x4"
Information,3/25/2023 7:35:30 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: 
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x4"
Information,3/25/2023 7:35:28 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x4
 	New value: "
Information,3/25/2023 7:35:28 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x4
 	New value: "
Information,3/25/2023 7:34:54 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: 
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x4"
Information,3/25/2023 7:34:54 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: 
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x4"
Information,3/25/2023 7:34:54 AM,Microsoft-Windows-Windows Defender,5000,None,Microsoft Defender Antivirus Real-time Protection scanning for malware and other potentially unwanted software was enabled.
Information,3/25/2023 7:34:51 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x4
 	New value: "
Information,3/25/2023 7:34:51 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x4
 	New value: "
Information,3/25/2023 7:34:50 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: 
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x4"
Information,3/25/2023 7:34:50 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: 
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x4"
Information,3/25/2023 7:34:48 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x4
 	New value: "
Information,3/25/2023 7:34:48 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x4
 	New value: "
Information,3/25/2023 7:34:48 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: Default\ServiceStartStates = 0x0
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\ServiceStartStates = 0x1"
Information,3/25/2023 7:34:42 AM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: Default\IsServiceRunning = 0x0
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\IsServiceRunning = 0x1"
Information,3/24/2023 2:04:16 PM,Microsoft-Windows-Windows Defender,1151,None,"Endpoint Protection client health report (time in UTC):
 	Platform version: 4.18.2302.7
 	Engine version: 1.1.20100.6
 	Network Realtime Inspection engine version: 0.0.0.0
 	Antivirus security intelligence version: 1.385.1020.0
 	Antispyware security intelligence version: 1.385.1020.0
 	Network Realtime Inspection security intelligence version: 0.0.0.0
 	RTP state: Disabled
 	OA state: Disabled
 	IOAV state: Disabled
 	BM state: Disabled
 	Antivirus security intelligence age: 0
 	Antispyware security intelligence age: 0
 	Last quick scan age: 0
 	Last full scan age: 4294967295
 	Antivirus security intelligence creation time: 2023-03-24T11:56:52Z
 	Antispyware security intelligence creation time: 2023-03-24T11:56:52Z
 	Last quick scan start time: 2023-03-23T21:45:46Z
 	Last quick scan end time: 2023-03-23T21:46:17Z
 	Last quick scan source: 2
 	Last full scan start time: 1601-01-01T00:00:00Z
 	Last full scan end time: 1601-01-01T00:00:00Z
 	Last full scan source: 0
 	Product status: 0x00080000
"
Information,3/24/2023 1:04:17 PM,Microsoft-Windows-Windows Defender,1151,None,"Endpoint Protection client health report (time in UTC):
 	Platform version: 4.18.2302.7
 	Engine version: 1.1.20100.6
 	Network Realtime Inspection engine version: 0.0.0.0
 	Antivirus security intelligence version: 1.385.1020.0
 	Antispyware security intelligence version: 1.385.1020.0
 	Network Realtime Inspection security intelligence version: 0.0.0.0
 	RTP state: Disabled
 	OA state: Disabled
 	IOAV state: Disabled
 	BM state: Disabled
 	Antivirus security intelligence age: 0
 	Antispyware security intelligence age: 0
 	Last quick scan age: 0
 	Last full scan age: 4294967295
 	Antivirus security intelligence creation time: 2023-03-24T11:56:52Z
 	Antispyware security intelligence creation time: 2023-03-24T11:56:52Z
 	Last quick scan start time: 2023-03-23T21:45:46Z
 	Last quick scan end time: 2023-03-23T21:46:17Z
 	Last quick scan source: 2
 	Last full scan start time: 1601-01-01T00:00:00Z
 	Last full scan end time: 1601-01-01T00:00:00Z
 	Last full scan source: 0
 	Product status: 0x00080000
"
Information,3/24/2023 12:09:46 PM,Microsoft-Windows-Windows Defender,2000,None,"Microsoft Defender Antivirus security intelligence version updated.
 	Current security intelligence Version: 1.385.1020.0
 	Previous security intelligence Version: 1.385.924.0
 	Security intelligence Type: AntiSpyware
 	Update Type: Delta
 	User: NT AUTHORITY\SYSTEM
 	Current Engine Version: 1.1.20100.6
 	Previous Engine Version: 1.1.20100.6"
Information,3/24/2023 12:09:46 PM,Microsoft-Windows-Windows Defender,2000,None,"Microsoft Defender Antivirus security intelligence version updated.
 	Current security intelligence Version: 1.385.1020.0
 	Previous security intelligence Version: 1.385.924.0
 	Security intelligence Type: AntiVirus
 	Update Type: Delta
 	User: NT AUTHORITY\SYSTEM
 	Current Engine Version: 1.1.20100.6
 	Previous Engine Version: 1.1.20100.6"
Information,3/24/2023 12:09:46 PM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: 
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x4"
Information,3/24/2023 12:09:46 PM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: 
 	New value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x4"
Information,3/24/2023 12:09:44 PM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x4
 	New value: "
Information,3/24/2023 12:09:44 PM,Microsoft-Windows-Windows Defender,5007,None,"Microsoft Defender Antivirus Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.
 	Old value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x4
 	New value: "
Information,3/24/2023 6:37:47 AM,Microsoft-Windows-Windows Defender,1151,None,"Endpoint Protection client health report (time in UTC):
 	Platform version: 4.18.2302.7
 	Engine version: 1.1.20100.6
 	Network Realtime Inspection engine version: 0.0.0.0
 	Antivirus security intelligence version: 1.385.924.0
 	Antispyware security intelligence version: 1.385.924.0
 	Network Realtime Inspection security intelligence version: 0.0.0.0
 	RTP state: Disabled
 	OA state: Disabled
 	IOAV state: Disabled
 	BM state: Disabled
 	Antivirus security intelligence age: 0
 	Antispyware security intelligence age: 0
 	Last quick scan age: 0
 	Last full scan age: 4294967295
 	Antivirus security intelligence creation time: 2023-03-23T14:32:51Z
 	Antispyware security intelligence creation time: 2023-03-23T14:32:51Z
 	Last quick scan start time: 2023-03-23T21:45:46Z
 	Last quick scan end time: 2023-03-23T21:46:17Z
 	Last quick scan source: 2
 	Last full scan start time: 1601-01-01T00:00:00Z
 	Last full scan end time: 1601-01-01T00:00:00Z
 	Last full scan source: 0
 	Product status: 0x00080000
"
